year,state,state_po,county_name,county_fips,candidate,party,candidatevotes
2016,TEXAS,TX,Frio,48163,HILLARY CLINTON,DEMOCRAT,2444
2016,TEXAS,TX,Gaines,48165,DONALD TRUMP,REPUBLICAN,3907
2016,TEXAS,TX,Galveston,48167,DONALD TRUMP,REPUBLICAN,73757
2016,TEXAS,TX,Garza,48169,DONALD TRUMP,REPUBLICAN,1225
2016,TEXAS,TX,Gillespie,48171,DONALD TRUMP,REPUBLICAN,10446
2016,TEXAS,TX,Glasscock,48173,DONALD TRUMP,REPUBLICAN,553
2016,TEXAS,TX,Goliad,48175,DONALD TRUMP,REPUBLICAN,2620
2016,TEXAS,TX,Gonzales,48177,DONALD TRUMP,REPUBLICAN,4587
2016,TEXAS,TX,Gray,48179,DONALD TRUMP,REPUBLICAN,6500
2016,TEXAS,TX,Grayson,48181,DONALD TRUMP,REPUBLICAN,35325
2016,TEXAS,TX,Gregg,48183,DONALD TRUMP,REPUBLICAN,28764
2016,TEXAS,TX,Grimes,48185,DONALD TRUMP,REPUBLICAN,7065
2016,TEXAS,TX,Guadalupe,48187,DONALD TRUMP,REPUBLICAN,36632
2016,TEXAS,TX,Hale,48189,DONALD TRUMP,REPUBLICAN,6366
2016,TEXAS,TX,Hall,48191,DONALD TRUMP,REPUBLICAN,893
2016,TEXAS,TX,Hamilton,48193,DONALD TRUMP,REPUBLICAN,3060
2016,TEXAS,TX,Hansford,48195,DONALD TRUMP,REPUBLICAN,1730
2016,TEXAS,TX,Hardeman,48197,DONALD TRUMP,REPUBLICAN,1207
2016,TEXAS,TX,Hardin,48199,DONALD TRUMP,REPUBLICAN,19606
2016,TEXAS,TX,Harris,48201,HILLARY CLINTON,DEMOCRAT,707914
2016,TEXAS,TX,Harrison,48203,DONALD TRUMP,REPUBLICAN,18749
2016,TEXAS,TX,Hartley,48205,DONALD TRUMP,REPUBLICAN,1730
2016,TEXAS,TX,Haskell,48207,DONALD TRUMP,REPUBLICAN,1403
2016,TEXAS,TX,Hays,48209,DONALD TRUMP,REPUBLICAN,33826
2016,TEXAS,TX,Hemphill,48211,DONALD TRUMP,REPUBLICAN,1462
2016,TEXAS,TX,Henderson,48213,DONALD TRUMP,REPUBLICAN,23650
2016,TEXAS,TX,Hidalgo,48215,HILLARY CLINTON,DEMOCRAT,118809
2016,TEXAS,TX,Hill,48217,DONALD TRUMP,REPUBLICAN,10108
2016,TEXAS,TX,Hockley,48219,DONALD TRUMP,REPUBLICAN,5809
2016,TEXAS,TX,Hood,48221,DONALD TRUMP,REPUBLICAN,21382
2016,TEXAS,TX,Hopkins,48223,DONALD TRUMP,REPUBLICAN,10707
2016,TEXAS,TX,Houston,48225,DONALD TRUMP,REPUBLICAN,6205
2016,TEXAS,TX,Howard,48227,DONALD TRUMP,REPUBLICAN,6637
2016,TEXAS,TX,Hudspeth,48229,DONALD TRUMP,REPUBLICAN,503
2016,TEXAS,TX,Hunt,48231,DONALD TRUMP,REPUBLICAN,23910
2016,TEXAS,TX,Hutchinson,48233,DONALD TRUMP,REPUBLICAN,7042
2016,TEXAS,TX,Irion,48235,DONALD TRUMP,REPUBLICAN,660
2016,TEXAS,TX,Jack,48237,DONALD TRUMP,REPUBLICAN,2973
2016,TEXAS,TX,Jackson,48239,DONALD TRUMP,REPUBLICAN,4266
2016,TEXAS,TX,Jasper,48241,DONALD TRUMP,REPUBLICAN,10609
2016,TEXAS,TX,Jeff Davis,48243,DONALD TRUMP,REPUBLICAN,695
2016,TEXAS,TX,Jefferson,48245,DONALD TRUMP,REPUBLICAN,42862
2016,TEXAS,TX,Jim Hogg,48247,HILLARY CLINTON,DEMOCRAT,1635
2016,TEXAS,TX,Jim Wells,48249,HILLARY CLINTON,DEMOCRAT,6694
2016,TEXAS,TX,Johnson,48251,DONALD TRUMP,REPUBLICAN,44382
2016,TEXAS,TX,Jones,48253,DONALD TRUMP,REPUBLICAN,4819
2016,TEXAS,TX,Karnes,48255,DONALD TRUMP,REPUBLICAN,2965
2016,TEXAS,TX,Kaufman,48257,DONALD TRUMP,REPUBLICAN,29587
2016,TEXAS,TX,Kendall,48259,DONALD TRUMP,REPUBLICAN,15700
2016,TEXAS,TX,Kenedy,48261,HILLARY CLINTON,DEMOCRAT,99
2016,TEXAS,TX,Kent,48263,DONALD TRUMP,REPUBLICAN,360
2016,TEXAS,TX,Kerr,48265,DONALD TRUMP,REPUBLICAN,17727
2016,TEXAS,TX,Kimble,48267,DONALD TRUMP,REPUBLICAN,1697
2016,TEXAS,TX,King,48269,DONALD TRUMP,REPUBLICAN,149
2016,TEXAS,TX,Kinney,48271,DONALD TRUMP,REPUBLICAN,936
2016,TEXAS,TX,Kleberg,48273,HILLARY CLINTON,DEMOCRAT,4716
2016,TEXAS,TX,Knox,48275,DONALD TRUMP,REPUBLICAN,1078
2016,TEXAS,TX,Lamar,48277,DONALD TRUMP,REPUBLICAN,14561
2016,TEXAS,TX,Lamb,48279,DONALD TRUMP,REPUBLICAN,3111
2016,TEXAS,TX,Lampasas,48281,DONALD TRUMP,REPUBLICAN,6385
2016,TEXAS,TX,La Salle,48283,HILLARY CLINTON,DEMOCRAT,1129
2016,TEXAS,TX,Lavaca,48285,DONALD TRUMP,REPUBLICAN,7347
2016,TEXAS,TX,Lee,48287,DONALD TRUMP,REPUBLICAN,4997
2016,TEXAS,TX,Leon,48289,DONALD TRUMP,REPUBLICAN,6391
2016,TEXAS,TX,Liberty,48291,DONALD TRUMP,REPUBLICAN,18892
2016,TEXAS,TX,Limestone,48293,DONALD TRUMP,REPUBLICAN,5796
2016,TEXAS,TX,Lipscomb,48295,DONALD TRUMP,REPUBLICAN,1159
2016,TEXAS,TX,Live Oak,48297,DONALD TRUMP,REPUBLICAN,3464
2016,TEXAS,TX,Llano,48299,DONALD TRUMP,REPUBLICAN,8299
2016,TEXAS,TX,Loving,48301,DONALD TRUMP,REPUBLICAN,58
2016,TEXAS,TX,Lubbock,48303,DONALD TRUMP,REPUBLICAN,65651
2016,TEXAS,TX,Lynn,48305,DONALD TRUMP,REPUBLICAN,1546
2016,TEXAS,TX,Mcculloch,48307,DONALD TRUMP,REPUBLICAN,2552
2016,TEXAS,TX,Mclennan,48309,DONALD TRUMP,REPUBLICAN,48260
2016,TEXAS,TX,Mcmullen,48311,DONALD TRUMP,REPUBLICAN,454
2016,TEXAS,TX,Madison,48313,DONALD TRUMP,REPUBLICAN,3351
2016,TEXAS,TX,Marion,48315,DONALD TRUMP,REPUBLICAN,2983
2016,TEXAS,TX,Martin,48317,DONALD TRUMP,REPUBLICAN,1455
2016,TEXAS,TX,Mason,48319,DONALD TRUMP,REPUBLICAN,1656
2016,TEXAS,TX,Matagorda,48321,DONALD TRUMP,REPUBLICAN,8366
2016,TEXAS,TX,Maverick,48323,HILLARY CLINTON,DEMOCRAT,10397
2016,TEXAS,TX,Medina,48325,DONALD TRUMP,REPUBLICAN,12085
2016,TEXAS,TX,Menard,48327,DONALD TRUMP,REPUBLICAN,682
2016,TEXAS,TX,Midland,48329,DONALD TRUMP,REPUBLICAN,36973
2016,TEXAS,TX,Milam,48331,DONALD TRUMP,REPUBLICAN,6364
2016,TEXAS,TX,Mills,48333,DONALD TRUMP,REPUBLICAN,1951
2016,TEXAS,TX,Mitchell,48335,DONALD TRUMP,REPUBLICAN,1780
2016,TEXAS,TX,Montague,48337,DONALD TRUMP,REPUBLICAN,7526
2016,TEXAS,TX,Montgomery,48339,DONALD TRUMP,REPUBLICAN,150314
2016,TEXAS,TX,Moore,48341,DONALD TRUMP,REPUBLICAN,3977
2016,TEXAS,TX,Morris,48343,DONALD TRUMP,REPUBLICAN,3446
2016,TEXAS,TX,Motley,48345,DONALD TRUMP,REPUBLICAN,566
2016,TEXAS,TX,Nacogdoches,48347,DONALD TRUMP,REPUBLICAN,14771
2016,TEXAS,TX,Navarro,48349,DONALD TRUMP,REPUBLICAN,11994
2016,TEXAS,TX,Newton,48351,DONALD TRUMP,REPUBLICAN,4288
2016,TEXAS,TX,Nolan,48353,DONALD TRUMP,REPUBLICAN,3552
2016,TEXAS,TX,Nueces,48355,DONALD TRUMP,REPUBLICAN,50766
2016,TEXAS,TX,Ochiltree,48357,DONALD TRUMP,REPUBLICAN,2628
2016,TEXAS,TX,Oldham,48359,DONALD TRUMP,REPUBLICAN,850
2016,TEXAS,TX,Orange,48361,DONALD TRUMP,REPUBLICAN,25513
2016,TEXAS,TX,Palo Pinto,48363,DONALD TRUMP,REPUBLICAN,8284
2016,TEXAS,TX,Panola,48365,DONALD TRUMP,REPUBLICAN,8445
2016,TEXAS,TX,Parker,48367,DONALD TRUMP,REPUBLICAN,46473
2016,TEXAS,TX,Parmer,48369,DONALD TRUMP,REPUBLICAN,1915
2016,TEXAS,TX,Pecos,48371,DONALD TRUMP,REPUBLICAN,2468
2016,TEXAS,TX,Polk,48373,DONALD TRUMP,REPUBLICAN,15176
2016,TEXAS,TX,Potter,48375,DONALD TRUMP,REPUBLICAN,19630
2016,TEXAS,TX,Presidio,48377,HILLARY CLINTON,DEMOCRAT,1458
2016,TEXAS,TX,Rains,48379,DONALD TRUMP,REPUBLICAN,3968
2016,TEXAS,TX,Randall,48381,DONALD TRUMP,REPUBLICAN,43462
2016,TEXAS,TX,Reagan,48383,DONALD TRUMP,REPUBLICAN,709
2016,TEXAS,TX,Real,48385,DONALD TRUMP,REPUBLICAN,1382
2016,TEXAS,TX,Red River,48387,DONALD TRUMP,REPUBLICAN,3926
2016,TEXAS,TX,Reeves,48389,HILLARY CLINTON,DEMOCRAT,1659
2016,TEXAS,TX,Refugio,48391,DONALD TRUMP,REPUBLICAN,1830
2016,TEXAS,TX,Roberts,48393,DONALD TRUMP,REPUBLICAN,524
2016,TEXAS,TX,Robertson,48395,DONALD TRUMP,REPUBLICAN,4668
2016,TEXAS,TX,Rockwall,48397,DONALD TRUMP,REPUBLICAN,28451
2016,TEXAS,TX,Runnels,48399,DONALD TRUMP,REPUBLICAN,3250
2016,TEXAS,TX,Rusk,48401,DONALD TRUMP,REPUBLICAN,14675
2016,TEXAS,TX,Sabine,48403,DONALD TRUMP,REPUBLICAN,3998
2016,TEXAS,TX,San Augustine,48405,DONALD TRUMP,REPUBLICAN,2622
2016,TEXAS,TX,San Jacinto,48407,DONALD TRUMP,REPUBLICAN,8059
2016,TEXAS,TX,San Patricio,48409,DONALD TRUMP,REPUBLICAN,13030
2016,TEXAS,TX,San Saba,48411,DONALD TRUMP,REPUBLICAN,2025
2016,TEXAS,TX,Schleicher,48413,DONALD TRUMP,REPUBLICAN,821
2016,TEXAS,TX,Scurry,48415,DONALD TRUMP,REPUBLICAN,4410
2016,TEXAS,TX,Shackelford,48417,DONALD TRUMP,REPUBLICAN,1378
2016,TEXAS,TX,Shelby,48419,DONALD TRUMP,REPUBLICAN,7179
2016,TEXAS,TX,Sherman,48421,DONALD TRUMP,REPUBLICAN,807
2016,TEXAS,TX,Smith,48423,DONALD TRUMP,REPUBLICAN,58930
2016,TEXAS,TX,Somervell,48425,DONALD TRUMP,REPUBLICAN,3206
2016,TEXAS,TX,Starr,48427,HILLARY CLINTON,DEMOCRAT,9289
2016,TEXAS,TX,Stephens,48429,DONALD TRUMP,REPUBLICAN,3034
2016,TEXAS,TX,Sterling,48431,DONALD TRUMP,REPUBLICAN,549
2016,TEXAS,TX,Stonewall,48433,DONALD TRUMP,REPUBLICAN,555
2016,TEXAS,TX,Sutton,48435,DONALD TRUMP,REPUBLICAN,1075
2016,TEXAS,TX,Swisher,48437,DONALD TRUMP,REPUBLICAN,1671
2016,TEXAS,TX,Tarrant,48439,DONALD TRUMP,REPUBLICAN,345921
2016,TEXAS,TX,Taylor,48441,DONALD TRUMP,REPUBLICAN,33250
2016,TEXAS,TX,Terrell,48443,DONALD TRUMP,REPUBLICAN,288
2016,TEXAS,TX,Terry,48445,DONALD TRUMP,REPUBLICAN,2459
2016,TEXAS,TX,Throckmorton,48447,DONALD TRUMP,REPUBLICAN,715
2016,TEXAS,TX,Titus,48449,DONALD TRUMP,REPUBLICAN,6511
2016,TEXAS,TX,Tom Green,48451,DONALD TRUMP,REPUBLICAN,27494
2016,TEXAS,TX,Travis,48453,HILLARY CLINTON,DEMOCRAT,308260
2016,TEXAS,TX,Trinity,48455,DONALD TRUMP,REPUBLICAN,4737
2016,TEXAS,TX,Tyler,48457,DONALD TRUMP,REPUBLICAN,6624
2016,TEXAS,TX,Upshur,48459,DONALD TRUMP,REPUBLICAN,13209
2016,TEXAS,TX,Upton,48461,DONALD TRUMP,REPUBLICAN,1007
2016,TEXAS,TX,Uvalde,48463,DONALD TRUMP,REPUBLICAN,4835
2016,TEXAS,TX,Val Verde,48465,HILLARY CLINTON,DEMOCRAT,6964
2016,TEXAS,TX,Van Zandt,48467,DONALD TRUMP,REPUBLICAN,18473
2016,TEXAS,TX,Victoria,48469,DONALD TRUMP,REPUBLICAN,21275
2016,TEXAS,TX,Walker,48471,DONALD TRUMP,REPUBLICAN,12884
2016,TEXAS,TX,Waller,48473,DONALD TRUMP,REPUBLICAN,10531
2016,TEXAS,TX,Ward,48475,DONALD TRUMP,REPUBLICAN,2547
2016,TEXAS,TX,Washington,48477,DONALD TRUMP,REPUBLICAN,10945
2016,TEXAS,TX,Webb,48479,HILLARY CLINTON,DEMOCRAT,42307
2016,TEXAS,TX,Wharton,48481,DONALD TRUMP,REPUBLICAN,10149
2016,TEXAS,TX,Wheeler,48483,DONALD TRUMP,REPUBLICAN,2087
2016,TEXAS,TX,Wichita,48485,DONALD TRUMP,REPUBLICAN,27631
2016,TEXAS,TX,Wilbarger,48487,DONALD TRUMP,REPUBLICAN,3166
2016,TEXAS,TX,Willacy,48489,HILLARY CLINTON,DEMOCRAT,3422
2016,TEXAS,TX,Williamson,48491,DONALD TRUMP,REPUBLICAN,104175
2016,TEXAS,TX,Wilson,48493,DONALD TRUMP,REPUBLICAN,13998
2016,TEXAS,TX,Winkler,48495,DONALD TRUMP,REPUBLICAN,1403
2016,TEXAS,TX,Wise,48497,DONALD TRUMP,REPUBLICAN,20670
2016,TEXAS,TX,Wood,48499,DONALD TRUMP,REPUBLICAN,15700
2016,TEXAS,TX,Yoakum,48501,DONALD TRUMP,REPUBLICAN,1797
2016,TEXAS,TX,Young,48503,DONALD TRUMP,REPUBLICAN,6601
2016,TEXAS,TX,Zapata,48505,HILLARY CLINTON,DEMOCRAT,2063
2016,TEXAS,TX,Zavala,48507,HILLARY CLINTON,DEMOCRAT,2636
2016,UTAH,UT,Beaver,49001,DONALD TRUMP,REPUBLICAN,1838
2016,UTAH,UT,Box Elder,49003,DONALD TRUMP,REPUBLICAN,12230
2016,UTAH,UT,Cache,49005,DONALD TRUMP,REPUBLICAN,21139
2016,UTAH,UT,Carbon,49007,DONALD TRUMP,REPUBLICAN,5275
2016,UTAH,UT,Daggett,49009,DONALD TRUMP,REPUBLICAN,331
2016,UTAH,UT,Davis,49011,DONALD TRUMP,REPUBLICAN,62219
2016,UTAH,UT,Duchesne,49013,DONALD TRUMP,REPUBLICAN,5508
2016,UTAH,UT,Emery,49015,DONALD TRUMP,REPUBLICAN,3425
2016,UTAH,UT,Garfield,49017,DONALD TRUMP,REPUBLICAN,1606
2016,UTAH,UT,Grand,49019,DONALD TRUMP,REPUBLICAN,1975
2016,UTAH,UT,Iron,49021,DONALD TRUMP,REPUBLICAN,11561
2016,UTAH,UT,Juab,49023,DONALD TRUMP,REPUBLICAN,2827
2016,UTAH,UT,Kane,49025,DONALD TRUMP,REPUBLICAN,2265
2016,UTAH,UT,Millard,49027,DONALD TRUMP,REPUBLICAN,3860
2016,UTAH,UT,Morgan,49029,DONALD TRUMP,REPUBLICAN,3188
2016,UTAH,UT,Piute,49031,DONALD TRUMP,REPUBLICAN,626
2016,UTAH,UT,Rich,49033,DONALD TRUMP,REPUBLICAN,797
2016,UTAH,UT,Salt Lake,49035,HILLARY CLINTON,DEMOCRAT,175863
2016,UTAH,UT,San Juan,49037,DONALD TRUMP,REPUBLICAN,2645
2016,UTAH,UT,Sanpete,49039,DONALD TRUMP,REPUBLICAN,6673
2016,UTAH,UT,Sevier,49041,DONALD TRUMP,REPUBLICAN,6740
2016,UTAH,UT,Summit,49043,HILLARY CLINTON,DEMOCRAT,10503
2016,UTAH,UT,Tooele,49045,DONALD TRUMP,REPUBLICAN,11169
2016,UTAH,UT,Uintah,49047,DONALD TRUMP,REPUBLICAN,9810
2016,UTAH,UT,Utah,49049,DONALD TRUMP,REPUBLICAN,102182
2016,UTAH,UT,Wasatch,49051,DONALD TRUMP,REPUBLICAN,6115
2016,UTAH,UT,Washington,49053,DONALD TRUMP,REPUBLICAN,42650
2016,UTAH,UT,Wayne,49055,DONALD TRUMP,REPUBLICAN,966
2016,UTAH,UT,Weber,49057,DONALD TRUMP,REPUBLICAN,40235
2016,VERMONT,VT,Addison,50001,HILLARY CLINTON,DEMOCRAT,11219
2016,VERMONT,VT,Bennington,50003,HILLARY CLINTON,DEMOCRAT,9539
2016,VERMONT,VT,Caledonia,50005,HILLARY CLINTON,DEMOCRAT,6445
2016,VERMONT,VT,Chittenden,50007,HILLARY CLINTON,DEMOCRAT,54814
2016,VERMONT,VT,Essex,50009,DONALD TRUMP,REPUBLICAN,1506
2016,VERMONT,VT,Franklin,50011,HILLARY CLINTON,DEMOCRAT,9351
2016,VERMONT,VT,Grand Isle,50013,HILLARY CLINTON,DEMOCRAT,2094
2016,VERMONT,VT,Lamoille,50015,HILLARY CLINTON,DEMOCRAT,7241
2016,VERMONT,VT,Orange,50017,HILLARY CLINTON,DEMOCRAT,7541
2016,VERMONT,VT,Orleans,50019,HILLARY CLINTON,DEMOCRAT,5185
2016,VERMONT,VT,Rutland,50021,HILLARY CLINTON,DEMOCRAT,13635
2016,VERMONT,VT,Washington,50023,HILLARY CLINTON,DEMOCRAT,18594
2016,VERMONT,VT,Windham,50025,HILLARY CLINTON,DEMOCRAT,14340
2016,VERMONT,VT,Windsor,50027,HILLARY CLINTON,DEMOCRAT,17556
2016,VIRGINIA,VA,Accomack,51001,DONALD TRUMP,REPUBLICAN,8583
2016,VIRGINIA,VA,Albemarle,51003,HILLARY CLINTON,DEMOCRAT,33345
2016,VIRGINIA,VA,Alleghany,51005,DONALD TRUMP,REPUBLICAN,4874
2016,VIRGINIA,VA,Amelia,51007,DONALD TRUMP,REPUBLICAN,4708
2016,VIRGINIA,VA,Amherst,51009,DONALD TRUMP,REPUBLICAN,9719
2016,VIRGINIA,VA,Appomattox,51011,DONALD TRUMP,REPUBLICAN,5715
2016,VIRGINIA,VA,Arlington,51013,HILLARY CLINTON,DEMOCRAT,92016
2016,VIRGINIA,VA,Augusta,51015,DONALD TRUMP,REPUBLICAN,26163
2016,VIRGINIA,VA,Bath,51017,DONALD TRUMP,REPUBLICAN,1548
2016,VIRGINIA,VA,Bedford,51019,DONALD TRUMP,REPUBLICAN,30659
2016,VIRGINIA,VA,Bland,51021,DONALD TRUMP,REPUBLICAN,2573
2016,VIRGINIA,VA,Botetourt,51023,DONALD TRUMP,REPUBLICAN,13375
2016,VIRGINIA,VA,Brunswick,51025,HILLARY CLINTON,DEMOCRAT,4481
2016,VIRGINIA,VA,Buchanan,51027,DONALD TRUMP,REPUBLICAN,7296
2016,VIRGINIA,VA,Buckingham,51029,DONALD TRUMP,REPUBLICAN,3950
2016,VIRGINIA,VA,Campbell,51031,DONALD TRUMP,REPUBLICAN,19551
2016,VIRGINIA,VA,Caroline,51033,DONALD TRUMP,REPUBLICAN,7147
2016,VIRGINIA,VA,Carroll,51035,DONALD TRUMP,REPUBLICAN,10663
2016,VIRGINIA,VA,Charles City,51036,HILLARY CLINTON,DEMOCRAT,2496
2016,VIRGINIA,VA,Charlotte,51037,DONALD TRUMP,REPUBLICAN,3479
2016,VIRGINIA,VA,Chesterfield,51041,DONALD TRUMP,REPUBLICAN,85045
2016,VIRGINIA,VA,Clarke,51043,DONALD TRUMP,REPUBLICAN,4661
2016,VIRGINIA,VA,Craig,51045,DONALD TRUMP,REPUBLICAN,2140
2016,VIRGINIA,VA,Culpeper,51047,DONALD TRUMP,REPUBLICAN,13349
2016,VIRGINIA,VA,Cumberland,51049,DONALD TRUMP,REPUBLICAN,2697
2016,VIRGINIA,VA,Dickenson,51051,DONALD TRUMP,REPUBLICAN,4932
2016,VIRGINIA,VA,Dinwiddie,51053,DONALD TRUMP,REPUBLICAN,7447
2016,VIRGINIA,VA,Essex,51057,DONALD TRUMP,REPUBLICAN,2657
2016,VIRGINIA,VA,Fairfax,51059,HILLARY CLINTON,DEMOCRAT,355133
2016,VIRGINIA,VA,Fauquier,51061,DONALD TRUMP,REPUBLICAN,22127
2016,VIRGINIA,VA,Floyd,51063,DONALD TRUMP,REPUBLICAN,5293
2016,VIRGINIA,VA,Fluvanna,51065,DONALD TRUMP,REPUBLICAN,7025
2016,VIRGINIA,VA,Franklin,51067,DONALD TRUMP,REPUBLICAN,18569
2016,VIRGINIA,VA,Frederick,51069,DONALD TRUMP,REPUBLICAN,26083
2016,VIRGINIA,VA,Giles,51071,DONALD TRUMP,REPUBLICAN,5910
2016,VIRGINIA,VA,Gloucester,51073,DONALD TRUMP,REPUBLICAN,13096
2016,VIRGINIA,VA,Goochland,51075,DONALD TRUMP,REPUBLICAN,8384
2016,VIRGINIA,VA,Grayson,51077,DONALD TRUMP,REPUBLICAN,5592
2016,VIRGINIA,VA,Greene,51079,DONALD TRUMP,REPUBLICAN,5945
2016,VIRGINIA,VA,Greensville,51081,HILLARY CLINTON,DEMOCRAT,2558
2016,VIRGINIA,VA,Halifax,51083,DONALD TRUMP,REPUBLICAN,9704
2016,VIRGINIA,VA,Hanover,51085,DONALD TRUMP,REPUBLICAN,39630
2016,VIRGINIA,VA,Henrico,51087,HILLARY CLINTON,DEMOCRAT,93935
2016,VIRGINIA,VA,Henry,51089,DONALD TRUMP,REPUBLICAN,15208
2016,VIRGINIA,VA,Highland,51091,DONALD TRUMP,REPUBLICAN,958
2016,VIRGINIA,VA,Isle Of Wight,51093,DONALD TRUMP,REPUBLICAN,12204
2016,VIRGINIA,VA,James City,51095,DONALD TRUMP,REPUBLICAN,21306
2016,VIRGINIA,VA,King And Queen,51097,DONALD TRUMP,REPUBLICAN,2099
2016,VIRGINIA,VA,King George,51099,DONALD TRUMP,REPUBLICAN,7341
2016,VIRGINIA,VA,King William,51101,DONALD TRUMP,REPUBLICAN,5975
2016,VIRGINIA,VA,Lancaster,51103,DONALD TRUMP,REPUBLICAN,3523
2016,VIRGINIA,VA,Lee,51105,DONALD TRUMP,REPUBLICAN,7543
2016,VIRGINIA,VA,Loudoun,51107,HILLARY CLINTON,DEMOCRAT,100795
2016,VIRGINIA,VA,Louisa,51109,DONALD TRUMP,REPUBLICAN,10528
2016,VIRGINIA,VA,Lunenburg,51111,DONALD TRUMP,REPUBLICAN,3204
2016,VIRGINIA,VA,Madison,51113,DONALD TRUMP,REPUBLICAN,4419
2016,VIRGINIA,VA,Mathews,51115,DONALD TRUMP,REPUBLICAN,3517
2016,VIRGINIA,VA,Mecklenburg,51117,DONALD TRUMP,REPUBLICAN,8288
2016,VIRGINIA,VA,Middlesex,51119,DONALD TRUMP,REPUBLICAN,3670
2016,VIRGINIA,VA,Montgomery,51121,HILLARY CLINTON,DEMOCRAT,20021
2016,VIRGINIA,VA,Nelson,51125,DONALD TRUMP,REPUBLICAN,4154
2016,VIRGINIA,VA,New Kent,51127,DONALD TRUMP,REPUBLICAN,8118
2016,VIRGINIA,VA,Northampton,51131,HILLARY CLINTON,DEMOCRAT,3255
2016,VIRGINIA,VA,Northumberland,51133,DONALD TRUMP,REPUBLICAN,4302
2016,VIRGINIA,VA,Nottoway,51135,DONALD TRUMP,REPUBLICAN,3712
2016,VIRGINIA,VA,Orange,51137,DONALD TRUMP,REPUBLICAN,10521
2016,VIRGINIA,VA,Page,51139,DONALD TRUMP,REPUBLICAN,7831
2016,VIRGINIA,VA,Patrick,51141,DONALD TRUMP,REPUBLICAN,6454
2016,VIRGINIA,VA,Pittsylvania,51143,DONALD TRUMP,REPUBLICAN,21554
2016,VIRGINIA,VA,Powhatan,51145,DONALD TRUMP,REPUBLICAN,11885
2016,VIRGINIA,VA,Prince Edward,51147,HILLARY CLINTON,DEMOCRAT,4591
2016,VIRGINIA,VA,Prince George,51149,DONALD TRUMP,REPUBLICAN,9157
2016,VIRGINIA,VA,Prince William,51153,HILLARY CLINTON,DEMOCRAT,113144
2016,VIRGINIA,VA,Pulaski,51155,DONALD TRUMP,REPUBLICAN,10322
2016,VIRGINIA,VA,Rappahannock,51157,DONALD TRUMP,REPUBLICAN,2539
2016,VIRGINIA,VA,Roanoke,51161,DONALD TRUMP,REPUBLICAN,31408
2016,VIRGINIA,VA,Rockbridge,51163,DONALD TRUMP,REPUBLICAN,6680
2016,VIRGINIA,VA,Rockingham,51165,DONALD TRUMP,REPUBLICAN,25990
2016,VIRGINIA,VA,Russell,51167,DONALD TRUMP,REPUBLICAN,9521
2016,VIRGINIA,VA,Scott,51169,DONALD TRUMP,REPUBLICAN,8247
2016,VIRGINIA,VA,Shenandoah,51171,DONALD TRUMP,REPUBLICAN,14094
2016,VIRGINIA,VA,Smyth,51173,DONALD TRUMP,REPUBLICAN,9750
2016,VIRGINIA,VA,Southampton,51175,DONALD TRUMP,REPUBLICAN,5035
2016,VIRGINIA,VA,Spotsylvania,51177,DONALD TRUMP,REPUBLICAN,34623
2016,VIRGINIA,VA,Stafford,51179,DONALD TRUMP,REPUBLICAN,33868
2016,VIRGINIA,VA,Surry,51181,HILLARY CLINTON,DEMOCRAT,2272
2016,VIRGINIA,VA,Sussex,51183,HILLARY CLINTON,DEMOCRAT,2879
2016,VIRGINIA,VA,Tazewell,51185,DONALD TRUMP,REPUBLICAN,15168
2016,VIRGINIA,VA,Warren,51187,DONALD TRUMP,REPUBLICAN,11773
2016,VIRGINIA,VA,Washington,51191,DONALD TRUMP,REPUBLICAN,19320
2016,VIRGINIA,VA,Westmoreland,51193,DONALD TRUMP,REPUBLICAN,4448
2016,VIRGINIA,VA,Wise,51195,DONALD TRUMP,REPUBLICAN,12086
2016,VIRGINIA,VA,Wythe,51197,DONALD TRUMP,REPUBLICAN,10046
2016,VIRGINIA,VA,York,51199,DONALD TRUMP,REPUBLICAN,18837
2016,VIRGINIA,VA,Alexandria,51510,HILLARY CLINTON,DEMOCRAT,57242
2016,VIRGINIA,VA,Bristol,51520,DONALD TRUMP,REPUBLICAN,4892
2016,VIRGINIA,VA,Buena Vista,51530,DONALD TRUMP,REPUBLICAN,1430
2016,VIRGINIA,VA,Charlottesville,51540,HILLARY CLINTON,DEMOCRAT,17901
2016,VIRGINIA,VA,Chesapeake,51550,DONALD TRUMP,REPUBLICAN,54047
2016,VIRGINIA,VA,Colonial Heights,51570,DONALD TRUMP,REPUBLICAN,5681
2016,VIRGINIA,VA,Covington,51580,DONALD TRUMP,REPUBLICAN,1349
2016,VIRGINIA,VA,Danville,51590,HILLARY CLINTON,DEMOCRAT,11059
2016,VIRGINIA,VA,Emporia,51595,HILLARY CLINTON,DEMOCRAT,1530
2016,VIRGINIA,VA,Falls Church,51610,HILLARY CLINTON,DEMOCRAT,5819
2016,VIRGINIA,VA,Fredericksburg,51630,HILLARY CLINTON,DEMOCRAT,6707
2016,VIRGINIA,VA,Galax,51640,DONALD TRUMP,REPUBLICAN,1603
2016,VIRGINIA,VA,Hampton,51650,HILLARY CLINTON,DEMOCRAT,41312
2016,VIRGINIA,VA,Harrisonburg,51660,HILLARY CLINTON,DEMOCRAT,10212
2016,VIRGINIA,VA,Hopewell,51670,HILLARY CLINTON,DEMOCRAT,4724
2016,VIRGINIA,VA,Lexington,51678,HILLARY CLINTON,DEMOCRAT,1514
